# pillars fitness generations fitness_evals pillar_sequence
6 0.99 60 6000 [27, 27, 27, 19, 27, 3]
6 0.992 64 6400 [27, 27, 27, 27, 3, 19]
6 0.991 71 7100 [27, 27, 27, 11, 27, 11]
6 0.992 63 6300 [27, 27, 27, 27, 3, 19]
6 0.992 62 6200 [27, 27, 27, 27, 3, 19]
6 0.992 64 6400 [27, 27, 27, 27, 3, 19]
6 0.988 60 6000 [27, 27, 11, 27, 27, 11]
6 0.991 65 6500 [27, 27, 27, 27, 19, 3]
6 0.985 66 6600 [3, 27, 27, 27, 27, 19]
6 0.992 62 6200 [27, 27, 27, 27, 3, 19]
