# pillars fitness generations fitness_evals pillar_sequence
6 0.955 72 7200 [27, 27, 27, 27, 27, 27]
6 0.955 69 6900 [27, 27, 27, 27, 27, 27]
6 0.955 64 6400 [27, 27, 27, 27, 27, 27]
6 0.955 63 6300 [27, 27, 27, 27, 27, 27]
6 0.955 68 6800 [27, 27, 27, 27, 27, 27]
6 0.955 70 7000 [27, 27, 27, 27, 27, 27]
6 0.955 64 6400 [27, 27, 27, 27, 27, 27]
6 0.955 72 7200 [27, 27, 27, 27, 27, 27]
6 0.955 72 7200 [27, 27, 27, 27, 27, 27]
6 0.955 64 6400 [27, 27, 27, 27, 27, 27]
