# pillars fitness generations fitness_evals pillar_sequence
3 0.865 57 5700 [27, 27, 27]
3 0.865 56 5600 [27, 27, 27]
3 0.865 56 5600 [27, 27, 27]
3 0.865 54 5400 [27, 27, 27]
3 0.865 58 5800 [27, 27, 27]
3 0.865 57 5700 [27, 27, 27]
3 0.865 58 5800 [27, 27, 27]
3 0.865 55 5500 [27, 27, 27]
3 0.865 56 5600 [27, 27, 27]
3 0.865 57 5700 [27, 27, 27]
