# pillars fitness generations fitness_evals pillar_sequence
5 0.903 61 6100 [27, 27, 27, 27, 27]
5 0.903 60 6000 [27, 27, 27, 27, 27]
5 0.903 69 6900 [27, 27, 27, 27, 27]
5 0.903 60 6000 [27, 27, 27, 27, 27]
5 0.903 65 6500 [27, 27, 27, 27, 27]
5 0.903 60 6000 [27, 27, 27, 27, 27]
5 0.903 61 6100 [27, 27, 27, 27, 27]
5 0.903 63 6300 [27, 27, 27, 27, 27]
5 0.903 61 6100 [27, 27, 27, 27, 27]
5 0.903 81 8100 [27, 27, 27, 27, 27]
