# pillars fitness generations fitness_evals pillar_sequence
3 0.935 57 5700 [27, 27, 28]
3 0.935 58 5800 [27, 27, 28]
3 0.935 56 5600 [27, 27, 28]
3 0.935 92 9200 [27, 27, 28]
3 0.935 57 5700 [27, 27, 28]
3 0.935 55 5500 [27, 27, 28]
3 0.935 55 5500 [27, 27, 28]
3 0.935 60 6000 [27, 27, 28]
3 0.935 57 5700 [27, 27, 28]
3 0.935 55 5500 [27, 27, 28]
