# pillars fitness generations fitness_evals pillar_sequence
3 0.979 55 5500 [11, 3, 3]
3 0.979 53 5300 [11, 3, 3]
3 0.979 53 5300 [11, 3, 3]
3 0.979 54 5400 [11, 3, 3]
3 0.979 56 5600 [11, 3, 3]
3 0.979 55 5500 [11, 3, 3]
3 0.979 99 9900 [11, 3, 3]
3 0.979 56 5600 [11, 3, 3]
3 0.979 56 5600 [11, 3, 3]
3 0.979 54 5400 [11, 3, 3]
