# pillars fitness generations fitness_evals pillar_sequence
5 0.905 61 6100 [19, 19, 19, 27, 27]
5 0.905 60 6000 [19, 19, 19, 19, 27]
5 0.905 58 5800 [19, 19, 19, 19, 27]
5 0.905 59 5900 [19, 19, 19, 19, 27]
5 0.905 60 6000 [19, 19, 19, 19, 27]
5 0.905 61 6100 [19, 19, 19, 19, 27]
5 0.905 64 6400 [19, 19, 19, 19, 27]
5 0.905 60 6000 [19, 19, 19, 19, 27]
5 0.905 62 6200 [19, 19, 19, 19, 27]
5 0.905 60 6000 [19, 19, 19, 19, 27]
