# pillars fitness generations fitness_evals pillar_sequence
3 0.843 54 5400 [19, 19, 19]
3 0.843 56 5600 [19, 19, 19]
3 0.843 57 5700 [19, 19, 19]
3 0.843 56 5600 [19, 19, 19]
3 0.843 54 5400 [19, 19, 19]
3 0.843 56 5600 [19, 19, 19]
3 0.843 55 5500 [19, 19, 19]
3 0.843 58 5800 [19, 19, 19]
3 0.843 57 5700 [19, 19, 19]
3 0.843 57 5700 [19, 19, 19]
