# pillars fitness generations fitness_evals pillar_sequence
4 0.92 62 6200 [27, 27, 27, 27]
4 0.92 59 5900 [27, 27, 27, 27]
4 0.92 56 5600 [27, 27, 27, 27]
4 0.92 60 6000 [27, 27, 27, 27]
4 0.92 58 5800 [27, 27, 27, 27]
4 0.92 58 5800 [27, 27, 27, 27]
4 0.92 56 5600 [27, 27, 27, 27]
4 0.92 60 6000 [27, 27, 27, 27]
4 0.92 61 6100 [27, 27, 27, 27]
4 0.92 69 6900 [27, 27, 27, 27]
