# pillars fitness generations fitness_evals pillar_sequence
4 0.873 59 5900 [19, 19, 19, 19]
4 0.873 59 5900 [19, 19, 19, 19]
4 0.873 58 5800 [19, 19, 19, 19]
4 0.873 58 5800 [19, 19, 19, 19]
4 0.873 58 5800 [19, 19, 19, 19]
4 0.873 56 5600 [19, 19, 19, 19]
4 0.873 57 5700 [19, 19, 19, 19]
4 0.873 58 5800 [19, 19, 19, 19]
4 0.873 55 5500 [19, 19, 19, 19]
4 0.873 58 5800 [19, 19, 19, 19]
